"","participant","song","valence_target","arousal_target","affectcat","songmark","word","songtrials_this_trial_n","rep_number","trial_number","arousal_rating","valence_rating","liking","emotion_rating","emotion_target","anxious","ashamed","scared","alert","angry","happy","active","sad","guilty","tender","frustrated","excited","na"
"622","020","30MonoWAV/30MonoH3.wav","positive","high",1,7,"ANXIOUS",3,1,19,3,1,1,4,"happy",4,1,3,4,3,1,3,1,1,1,3,1,NA
"623","020","30MonoWAV/30MonoS3.wav","negative","low",3,11,"HAPPY",4,1,20,1,1,1,1,"sad",1,3,1,1,1,1,1,4,3,4,1,1,NA
"624","020","30MonoWAV/30MonoT1.wav","positive","low",4,13,"ANXIOUS",5,1,21,1,4,3,1,"tender",1,3,1,1,1,1,1,3,2,4,1,1,NA
"625","020","30MonoWAV/30MonoT4.wav","positive","low",4,16,"ANGRY",6,1,22,2,3,2,1,"tender",1,2,1,1,1,2,1,2,3,4,1,1,NA
"626","020","30MonoWAV/30MonoS2.wav","negative","low",3,10,"FRUSTRATED",7,1,23,1,2,2,1,"sad",1,3,1,1,1,1,1,1,3,4,1,1,NA
"627","020","30MonoWAV/30MonoT3.wav","positive","low",4,15,"GUILTY",8,1,24,1,3,2,2,"tender",1,3,1,1,1,2,1,3,2,4,1,1,NA
"628","020","30MonoWAV/30MonoS4.wav","negative","low",3,12,"HAPPY",9,1,25,1,2,2,1,"sad",1,3,1,1,1,1,1,2,1,4,1,1,NA
"629","020","30MonoWAV/30MonoF3.wav","negative","high",2,3,"SCARED",10,1,26,3,1,1,3,"fear",3,2,3,3,3,1,2,1,2,1,4,1,NA
"630","020","30MonoWAV/30MonoF1.wav","negative","high",2,1,"ALERT",11,1,27,4,1,1,4,"fear",4,1,2,4,4,1,3,1,1,1,5,1,NA
"631","020","30MonoWAV/30MonoH1.wav","positive","high",1,5,"HAPPY",12,1,28,3,4,2,4,"happy",1,1,1,3,1,4,3,1,1,1,1,2,NA
"632","020","30MonoWAV/30MonoH2.wav","positive","high",1,6,"ACTIVE",13,1,29,2,2,2,1,"happy",1,2,1,2,1,2,1,1,3,2,1,1,NA
"633","020","30MonoWAV/30MonoF2.wav","negative","high",2,2,"HAPPY",14,1,30,2,1,2,1,"fear",2,2,3,2,2,1,1,2,2,1,3,1,NA
"634","020","30MonoWAV/30MonoT2.wav","positive","low",4,14,"ANGRY",15,1,31,1,3,3,1,"tender",1,3,1,1,1,2,1,1,2,4,1,1,NA
"635","021","30MonoWAV/30MonoF1.wav","negative","high",2,1,"ASHAMED",0,0,0,2,1,3,1,"fear",4,1,4,5,1,2,2,1,1,1,1,2,NA
"636","021","30MonoWAV/30MonoS4.wav","negative","low",3,12,"ANGRY",1,0,1,1,1,3,1,"sad",1,2,1,1,1,1,1,3,2,5,1,1,NA
"637","021","30MonoWAV/30MonoH4.wav","positive","high",1,8,"ANGRY",2,0,2,5,5,5,1,"happy",1,1,1,3,1,5,4,1,1,2,1,4,NA
"638","021","30MonoWAV/30MonoS3.wav","negative","low",3,11,"ANXIOUS",3,0,3,1,1,2,2,"sad",2,2,2,2,1,1,1,4,2,1,1,1,NA
"639","021","30MonoWAV/30MonoF4.wav","negative","high",2,4,"FRUSTRATED",4,0,4,3,4,5,1,"fear",1,1,1,4,1,4,4,1,1,1,1,3,NA
"640","021","30MonoWAV/30MonoS2.wav","negative","low",3,10,"TENDER",5,0,5,1,1,2,4,"sad",2,3,2,2,1,1,1,5,2,4,1,1,NA
"641","021","30MonoWAV/30MonoS1.wav","negative","low",3,9,"SAD",6,0,6,1,2,3,3,"sad",3,2,2,1,1,1,1,3,4,1,1,1,NA
"642","021","30MonoWAV/30MonoT3.wav","positive","low",4,15,"SAD",7,0,7,1,1,1,1,"tender",2,1,1,2,1,1,1,1,1,1,4,1,NA
"643","021","30MonoWAV/30MonoF2.wav","negative","high",2,2,"ASHAMED",8,0,8,3,1,1,1,"fear",5,1,4,4,1,1,3,1,1,1,1,1,NA
"644","021","30MonoWAV/30MonoH3.wav","positive","high",1,7,"SAD",9,0,9,4,4,5,1,"happy",1,1,1,3,1,4,3,1,1,1,1,4,NA
"645","021","30MonoWAV/30MonoT1.wav","positive","low",4,13,"ANXIOUS",10,0,10,3,3,4,1,"tender",1,1,1,1,1,3,2,1,1,3,1,3,NA
"646","021","30MonoWAV/30MonoH2.wav","positive","high",1,6,"ASHAMED",11,0,11,4,4,3,1,"happy",1,1,1,1,1,3,4,1,1,2,1,3,NA
"647","021","30MonoWAV/30MonoH1.wav","positive","high",1,5,"GUILTY",12,0,12,4,4,4,1,"happy",1,1,1,2,1,4,3,1,1,1,1,3,NA
"648","021","30MonoWAV/30MonoT4.wav","positive","low",4,16,"HAPPY",13,0,13,2,3,3,2,"tender",1,1,1,1,1,2,2,3,2,3,1,2,NA
"649","021","30MonoWAV/30MonoT2.wav","positive","low",4,14,"ANGRY",14,0,14,2,2,2,1,"tender",2,1,1,1,1,1,1,2,1,3,2,1,NA
"650","021","30MonoWAV/30MonoF3.wav","negative","high",2,3,"HAPPY",15,0,15,4,2,3,1,"fear",2,1,1,4,1,1,2,1,1,1,1,3,NA
"651","021","30MonoWAV/30MonoT1.wav","positive","low",4,13,"ACTIVE",0,1,16,3,4,3,3,"tender",1,1,2,1,1,4,3,2,1,3,1,2,NA
"652","021","30MonoWAV/30MonoF2.wav","negative","high",2,2,"HAPPY",1,1,17,3,1,2,1,"fear",4,1,5,3,1,1,2,1,1,1,1,2,NA
"653","021","30MonoWAV/30MonoH3.wav","positive","high",1,7,"EXCITED",2,1,18,4,5,5,4,"happy",1,1,1,2,1,4,3,1,1,2,1,4,NA
"654","021","30MonoWAV/30MonoS2.wav","negative","low",3,10,"ANGRY",3,1,19,1,1,4,1,"sad",1,2,1,1,1,1,1,4,2,2,1,1,NA
"655","021","30MonoWAV/30MonoF4.wav","negative","high",2,4,"EXCITED",4,1,20,4,2,5,4,"fear",1,1,1,3,1,4,3,1,1,1,1,4,NA
"656","021","30MonoWAV/30MonoT3.wav","positive","low",4,15,"HAPPY",5,1,21,2,1,1,2,"tender",2,1,1,1,1,2,1,1,1,1,2,1,NA
"657","021","30MonoWAV/30MonoF1.wav","negative","high",2,1,"ANGRY",6,1,22,3,3,3,1,"fear",3,1,2,4,1,1,3,1,1,1,1,2,NA
"658","021","30MonoWAV/30MonoF3.wav","negative","high",2,3,"TENDER",7,1,23,3,2,3,1,"fear",3,1,2,4,1,1,4,1,1,1,1,2,NA
"659","021","30MonoWAV/30MonoH1.wav","positive","high",1,5,"GUILTY",8,1,24,3,4,5,1,"happy",1,1,1,2,1,4,3,1,1,1,1,3,NA
"660","021","30MonoWAV/30MonoS4.wav","negative","low",3,12,"EXCITED",9,1,25,1,1,2,1,"sad",2,2,1,1,1,1,1,4,2,1,1,1,NA
"661","021","30MonoWAV/30MonoT4.wav","positive","low",4,16,"SCARED",10,1,26,3,3,4,1,"tender",1,1,1,1,1,2,2,2,1,3,1,1,NA
"662","021","30MonoWAV/30MonoH2.wav","positive","high",1,6,"ALERT",11,1,27,4,4,4,1,"happy",1,1,1,1,1,3,2,1,1,2,1,3,NA
"663","021","30MonoWAV/30MonoH4.wav","positive","high",1,8,"HAPPY",12,1,28,4,4,5,4,"happy",1,1,1,2,1,4,3,1,1,2,1,3,NA
"664","021","30MonoWAV/30MonoS3.wav","negative","low",3,11,"ANXIOUS",13,1,29,1,1,3,2,"sad",2,2,2,1,1,1,1,1,2,2,1,1,NA
"665","021","30MonoWAV/30MonoT2.wav","positive","low",4,14,"ACTIVE",14,1,30,2,3,2,1,"tender",1,2,1,1,1,2,1,2,1,2,2,1,NA
"666","021","30MonoWAV/30MonoS1.wav","negative","low",3,9,"ACTIVE",15,1,31,1,1,3,1,"sad",2,2,2,2,1,1,1,3,2,2,1,1,NA
"667","022","30MonoWAV/30MonoS4.wav","negative","low",3,12,"SAD",0,0,0,1,1,2,4,"sad",2,1,1,1,1,1,1,4,1,3,1,1,NA
"668","022","30MonoWAV/30MonoF3.wav","negative","high",2,3,"FRUSTRATED",1,0,1,1,1,1,2,"fear",1,1,1,4,3,1,2,1,1,1,2,1,NA
"669","022","30MonoWAV/30MonoS2.wav","negative","low",3,10,"ANXIOUS",2,0,2,1,1,2,1,"sad",1,1,1,1,1,1,1,3,1,3,1,1,NA
"670","022","30MonoWAV/30MonoH2.wav","positive","high",1,6,"SAD",3,0,3,2,2,1,1,"happy",2,1,1,3,1,1,1,1,1,1,1,1,NA
"671","022","30MonoWAV/30MonoF1.wav","negative","high",2,1,"EXCITED",4,0,4,3,1,1,1,"fear",3,1,3,3,1,1,1,1,1,1,1,1,NA
"672","022","30MonoWAV/30MonoF2.wav","negative","high",2,2,"TENDER",5,0,5,2,1,1,1,"fear",3,1,4,3,1,1,1,1,1,1,1,1,NA
"673","022","30MonoWAV/30MonoH3.wav","positive","high",1,7,"ASHAMED",6,0,6,4,4,2,1,"happy",1,1,1,2,1,3,2,1,1,1,1,2,NA
"674","022","30MonoWAV/30MonoT3.wav","positive","low",4,15,"EXCITED",7,0,7,2,3,4,1,"tender",1,1,1,1,1,2,1,2,1,2,1,1,NA
"675","022","30MonoWAV/30MonoS1.wav","negative","low",3,9,"TENDER",8,0,8,2,1,4,4,"sad",2,1,1,1,1,1,1,3,1,4,1,1,NA
"676","022","30MonoWAV/30MonoF4.wav","negative","high",2,4,"ANGRY",9,0,9,3,1,1,1,"fear",1,1,2,4,1,1,1,1,1,1,1,1,NA
"677","022","30MonoWAV/30MonoT4.wav","positive","low",4,16,"SCARED",10,0,10,2,3,2,1,"tender",1,1,1,1,1,2,1,1,1,3,1,1,NA
"678","022","30MonoWAV/30MonoS3.wav","negative","low",3,11,"SCARED",11,0,11,1,1,1,2,"sad",2,2,2,1,1,1,1,2,1,2,1,1,NA
"679","022","30MonoWAV/30MonoH1.wav","positive","high",1,5,"ANGRY",12,0,12,3,3,3,1,"happy",1,1,1,2,1,2,2,1,1,1,1,2,NA
"680","022","30MonoWAV/30MonoT2.wav","positive","low",4,14,"ANXIOUS",13,0,13,2,3,3,1,"tender",1,1,1,1,1,2,1,2,1,3,1,1,NA
"681","022","30MonoWAV/30MonoT1.wav","positive","low",4,13,"ANXIOUS",14,0,14,1,2,1,1,"tender",1,1,1,1,1,1,1,1,1,2,1,1,NA
"682","022","30MonoWAV/30MonoH4.wav","positive","high",1,8,"ANXIOUS",15,0,15,2,2,2,1,"happy",1,1,1,2,1,2,3,1,1,1,1,2,NA
"683","022","30MonoWAV/30MonoT1.wav","positive","low",4,13,"SAD",0,1,16,1,2,1,1,"tender",1,1,1,1,1,1,1,1,1,2,1,1,NA
"684","022","30MonoWAV/30MonoS1.wav","negative","low",3,9,"EXCITED",1,1,17,1,1,4,1,"sad",1,1,1,1,1,1,1,2,1,2,1,1,NA
"685","022","30MonoWAV/30MonoF1.wav","negative","high",2,1,"ALERT",2,1,18,2,1,1,4,"fear",2,1,2,4,1,1,2,1,1,1,2,1,NA
"686","022","30MonoWAV/30MonoH4.wav","positive","high",1,8,"ANXIOUS",3,1,19,3,2,2,1,"happy",1,1,1,1,1,3,2,1,1,1,1,2,NA
"687","022","30MonoWAV/30MonoF3.wav","negative","high",2,3,"SAD",4,1,20,2,1,1,1,"fear",1,1,1,3,1,1,2,1,1,1,1,1,NA
"688","022","30MonoWAV/30MonoS2.wav","negative","low",3,10,"EXCITED",5,1,21,1,1,2,1,"sad",1,1,1,1,1,1,1,2,1,2,1,1,NA
"689","022","30MonoWAV/30MonoT4.wav","positive","low",4,16,"TENDER",6,1,22,2,2,2,3,"tender",1,1,1,1,1,2,1,1,1,3,1,1,NA
"690","022","30MonoWAV/30MonoH1.wav","positive","high",1,5,"ANGRY",7,1,23,3,3,3,1,"happy",1,1,1,2,1,3,3,1,1,1,1,3,NA
"691","022","30MonoWAV/30MonoS4.wav","negative","low",3,12,"ANGRY",8,1,24,1,1,3,1,"sad",1,1,1,1,1,1,1,2,1,3,1,1,NA
"692","022","30MonoWAV/30MonoT2.wav","positive","low",4,14,"FRUSTRATED",9,1,25,2,2,2,1,"tender",1,1,1,1,1,2,1,1,1,3,1,1,NA
"693","022","30MonoWAV/30MonoF4.wav","negative","high",2,4,"TENDER",10,1,26,3,1,1,1,"fear",1,1,1,3,1,1,2,1,1,1,1,1,NA
"694","022","30MonoWAV/30MonoF2.wav","negative","high",2,2,"ACTIVE",11,1,27,2,1,1,2,"fear",2,1,3,3,1,1,2,1,1,1,1,1,NA
"695","022","30MonoWAV/30MonoH3.wav","positive","high",1,7,"ALERT",12,1,28,2,2,1,2,"happy",1,1,1,2,1,2,1,1,1,2,1,2,NA
"696","022","30MonoWAV/30MonoT3.wav","positive","low",4,15,"SCARED",13,1,29,2,3,3,1,"tender",1,1,1,1,1,2,1,1,1,3,1,1,NA
"697","022","30MonoWAV/30MonoH2.wav","positive","high",1,6,"ACTIVE",14,1,30,3,2,1,2,"happy",1,1,1,2,1,1,2,1,1,1,1,2,NA
"698","022","30MonoWAV/30MonoS3.wav","negative","low",3,11,"ALERT",15,1,31,1,1,2,1,"sad",2,2,1,1,1,1,1,2,2,1,1,1,NA
"699","023","30MonoWAV/30MonoF4.wav","negative","high",2,4,"ANGRY",0,0,0,2,2,2,2,"fear",1,1,1,5,2,1,3,1,1,1,1,2,NA
"700","023","30MonoWAV/30MonoF3.wav","negative","high",2,3,"ACTIVE",1,0,1,2,2,1,3,"fear",2,1,1,1,1,1,3,1,1,1,1,2,NA
"701","023","30MonoWAV/30MonoH4.wav","positive","high",1,8,"HAPPY",2,0,2,2,3,3,4,"happy",1,1,1,1,1,4,4,1,1,1,1,4,NA
"702","023","30MonoWAV/30MonoS3.wav","negative","low",3,11,"TENDER",3,0,3,1,1,1,2,"sad",1,1,1,1,1,1,1,3,1,2,1,1,NA
"703","023","30MonoWAV/30MonoT4.wav","positive","low",4,16,"TENDER",4,0,4,2,5,4,3,"tender",1,1,1,1,1,5,2,1,1,3,1,2,NA
"704","023","30MonoWAV/30MonoT2.wav","positive","low",4,14,"EXCITED",5,0,5,2,1,3,1,"tender",2,1,1,1,1,1,1,4,2,1,1,1,NA
"705","023","30MonoWAV/30MonoS4.wav","negative","low",3,12,"ACTIVE",6,0,6,1,1,2,1,"sad",3,1,1,1,1,1,1,5,1,3,1,1,NA
"706","023","30MonoWAV/30MonoH2.wav","positive","high",1,6,"EXCITED",7,0,7,3,2,2,4,"happy",1,1,1,4,1,2,1,1,1,1,1,4,NA
"707","023","30MonoWAV/30MonoT1.wav","positive","low",4,13,"FRUSTRATED",8,0,8,1,1,3,1,"tender",2,1,1,2,1,1,1,4,2,2,1,1,NA
"708","023","30MonoWAV/30MonoH3.wav","positive","high",1,7,"SAD",9,0,9,4,4,3,1,"happy",1,1,1,4,1,4,4,1,1,1,1,4,NA
"709","023","30MonoWAV/30MonoF1.wav","negative","high",2,1,"ASHAMED",10,0,10,3,1,1,1,"fear",4,1,1,4,2,2,4,1,1,1,1,1,NA
"710","023","30MonoWAV/30MonoT3.wav","positive","low",4,15,"SAD",11,0,11,2,5,4,2,"tender",1,1,1,2,1,4,1,2,1,4,1,2,NA
"711","023","30MonoWAV/30MonoH1.wav","positive","high",1,5,"FRUSTRATED",12,0,12,4,5,5,1,"happy",1,1,1,3,1,5,4,1,1,2,1,4,NA
"712","023","30MonoWAV/30MonoS2.wav","negative","low",3,10,"GUILTY",13,0,13,1,1,2,1,"sad",2,1,1,1,1,1,1,4,1,3,1,1,NA
"713","023","30MonoWAV/30MonoS1.wav","negative","low",3,9,"HAPPY",14,0,14,1,1,2,1,"sad",3,1,1,2,1,1,1,4,2,3,1,1,NA
"714","023","30MonoWAV/30MonoF2.wav","negative","high",2,2,"GUILTY",15,0,15,1,1,1,1,"fear",4,1,4,3,1,1,3,1,1,1,2,1,NA
"715","023","30MonoWAV/30MonoT2.wav","positive","low",4,14,"FRUSTRATED",0,1,16,2,1,3,1,"tender",2,1,1,1,1,2,1,3,1,4,1,1,NA
"716","023","30MonoWAV/30MonoF4.wav","negative","high",2,4,"HAPPY",1,1,17,4,3,2,2,"fear",3,1,1,4,2,2,4,3,1,1,1,2,NA
"717","023","30MonoWAV/30MonoT4.wav","positive","low",4,16,"ANGRY",2,1,18,2,3,3,1,"tender",1,1,1,2,1,3,1,3,1,4,1,2,NA
"718","023","30MonoWAV/30MonoS2.wav","negative","low",3,10,"EXCITED",3,1,19,2,2,1,1,"sad",2,1,1,1,1,1,1,5,2,3,1,1,NA
"719","023","30MonoWAV/30MonoH4.wav","positive","high",1,8,"HAPPY",4,1,20,4,4,4,5,"happy",1,1,1,4,1,5,4,1,1,2,1,4,NA
"720","023","30MonoWAV/30MonoS3.wav","negative","low",3,11,"GUILTY",5,1,21,1,1,2,1,"sad",3,1,1,3,1,1,2,4,1,3,1,1,NA
"721","023","30MonoWAV/30MonoF2.wav","negative","high",2,2,"SCARED",6,1,22,1,1,1,4,"fear",4,1,4,4,1,1,3,2,1,1,2,1,NA
"722","023","30MonoWAV/30MonoH2.wav","positive","high",1,6,"ANGRY",7,1,23,3,3,3,1,"happy",1,1,1,4,1,3,4,1,1,2,1,4,NA
"723","023","30MonoWAV/30MonoS1.wav","negative","low",3,9,"EXCITED",8,1,24,2,1,2,1,"sad",3,1,1,1,1,1,1,4,2,3,1,1,NA
"724","023","30MonoWAV/30MonoF3.wav","negative","high",2,3,"HAPPY",9,1,25,2,1,2,2,"fear",3,1,1,4,3,2,3,1,1,1,1,2,NA
"725","023","30MonoWAV/30MonoF1.wav","negative","high",2,1,"FRUSTRATED",10,1,26,3,1,2,2,"fear",3,1,3,4,2,1,4,2,1,1,2,3,NA
"726","023","30MonoWAV/30MonoS4.wav","negative","low",3,12,"ACTIVE",11,1,27,1,1,2,1,"sad",2,1,1,1,1,1,1,5,1,4,1,1,NA
"727","023","30MonoWAV/30MonoT3.wav","positive","low",4,15,"TENDER",12,1,28,2,4,3,4,"tender",1,1,1,2,1,3,2,1,1,4,1,2,NA
"728","023","30MonoWAV/30MonoH3.wav","positive","high",1,7,"ALERT",13,1,29,4,4,3,4,"happy",1,1,1,4,1,5,4,1,1,2,1,4,NA
"729","023","30MonoWAV/30MonoT1.wav","positive","low",4,13,"SCARED",14,1,30,2,1,2,1,"tender",2,1,1,1,1,1,2,4,2,3,1,1,NA
"730","023","30MonoWAV/30MonoH1.wav","positive","high",1,5,"TENDER",15,1,31,4,4,4,3,"happy",1,1,1,4,1,4,4,1,1,3,1,4,NA
"731","024","30MonoWAV/30MonoH2.wav","positive","high",1,6,"ANXIOUS",0,0,0,3,4,4,1,"happy",1,1,1,5,1,3,3,1,1,2,1,4,NA
"732","024","30MonoWAV/30MonoT3.wav","positive","low",4,15,"TENDER",1,0,1,2,5,5,4,"tender",1,1,1,2,1,4,2,1,1,4,1,3,NA
"733","024","30MonoWAV/30MonoS2.wav","negative","low",3,10,"EXCITED",2,0,2,1,3,3,1,"sad",2,1,1,2,1,1,2,3,2,2,2,1,NA
"734","024","30MonoWAV/30MonoS3.wav","negative","low",3,11,"ASHAMED",3,0,3,1,1,3,2,"sad",3,2,3,2,2,1,1,3,3,1,2,1,NA
"735","024","30MonoWAV/30MonoH4.wav","positive","high",1,8,"EXCITED",4,0,4,5,4,3,3,"happy",1,1,1,5,1,5,4,1,1,2,1,3,NA
"736","024","30MonoWAV/30MonoS1.wav","negative","low",3,9,"SCARED",5,0,5,1,2,3,2,"sad",2,3,2,1,2,2,1,3,1,2,3,1,NA
"737","024","30MonoWAV/30MonoF2.wav","negative","high",2,2,"ALERT",6,0,6,3,1,1,5,"fear",4,1,5,5,2,1,1,1,1,1,2,2,NA
"738","024","30MonoWAV/30MonoS4.wav","negative","low",3,12,"ASHAMED",7,0,7,1,2,3,3,"sad",2,3,2,1,1,1,1,3,2,1,2,1,NA
"739","024","30MonoWAV/30MonoF3.wav","negative","high",2,3,"EXCITED",8,0,8,2,2,1,2,"fear",3,1,3,3,2,1,1,1,1,1,2,2,NA
"740","024","30MonoWAV/30MonoF4.wav","negative","high",2,4,"ANXIOUS",9,0,9,4,1,3,3,"fear",3,1,3,4,2,1,3,1,1,1,1,4,NA
"741","024","30MonoWAV/30MonoT1.wav","positive","low",4,13,"ANGRY",10,0,10,2,4,2,1,"tender",1,1,1,2,1,4,2,1,1,4,1,2,NA
"742","024","30MonoWAV/30MonoT4.wav","positive","low",4,16,"TENDER",11,0,11,3,4,3,4,"tender",1,1,1,2,1,4,2,1,1,4,1,3,NA
"743","024","30MonoWAV/30MonoT2.wav","positive","low",4,14,"ANGRY",12,0,12,2,5,4,1,"tender",1,1,1,2,1,3,2,1,1,5,1,2,NA
"744","024","30MonoWAV/30MonoH3.wav","positive","high",1,7,"SCARED",13,0,13,4,4,4,1,"happy",1,1,1,4,1,3,2,1,1,2,1,4,NA
"745","024","30MonoWAV/30MonoH1.wav","positive","high",1,5,"TENDER",14,0,14,4,4,5,1,"happy",1,1,1,4,1,4,5,1,1,1,1,4,NA
"746","024","30MonoWAV/30MonoF1.wav","negative","high",2,1,"ASHAMED",15,0,15,4,3,3,1,"fear",2,1,2,4,1,2,3,1,1,1,1,3,NA
"747","024","30MonoWAV/30MonoH3.wav","positive","high",1,7,"FRUSTRATED",0,1,16,3,3,3,1,"happy",1,1,1,3,1,3,4,1,1,1,1,3,NA
"748","024","30MonoWAV/30MonoT2.wav","positive","low",4,14,"ANXIOUS",1,1,17,2,4,3,1,"tender",1,1,1,3,1,3,2,1,1,3,2,2,NA
"749","024","30MonoWAV/30MonoH4.wav","positive","high",1,8,"ASHAMED",2,1,18,4,4,4,1,"happy",1,1,1,4,1,5,4,1,1,1,1,3,NA
"750","024","30MonoWAV/30MonoH1.wav","positive","high",1,5,"TENDER",3,1,19,4,4,5,1,"happy",1,1,1,5,1,4,4,1,1,1,1,4,NA
"751","024","30MonoWAV/30MonoF1.wav","negative","high",2,1,"HAPPY",4,1,20,3,2,3,1,"fear",3,2,3,5,2,1,4,1,1,1,2,2,NA
"752","024","30MonoWAV/30MonoH2.wav","positive","high",1,6,"SCARED",5,1,21,3,3,2,1,"happy",1,1,1,2,1,3,3,1,1,1,1,3,NA
"753","024","30MonoWAV/30MonoS1.wav","negative","low",3,9,"ANXIOUS",6,1,22,2,2,3,1,"sad",1,3,1,2,2,2,2,3,3,2,3,1,NA
"754","024","30MonoWAV/30MonoF4.wav","negative","high",2,4,"SCARED",7,1,23,4,2,3,2,"fear",3,1,2,4,1,1,4,1,1,1,2,3,NA
"755","024","30MonoWAV/30MonoF3.wav","negative","high",2,3,"EXCITED",8,1,24,2,1,1,2,"fear",3,1,3,5,2,1,4,1,1,1,2,2,NA
"756","024","30MonoWAV/30MonoS3.wav","negative","low",3,11,"TENDER",9,1,25,1,1,3,1,"sad",3,2,2,1,2,1,2,3,3,1,2,1,NA
"757","024","30MonoWAV/30MonoS4.wav","negative","low",3,12,"ALERT",10,1,26,1,2,3,1,"sad",1,3,1,1,2,1,1,4,3,2,2,1,NA
"758","024","30MonoWAV/30MonoT4.wav","positive","low",4,16,"HAPPY",11,1,27,2,5,4,4,"tender",1,1,1,2,1,4,1,1,1,4,1,5,NA
"759","024","30MonoWAV/30MonoS2.wav","negative","low",3,10,"ASHAMED",12,1,28,1,2,3,2,"sad",1,2,1,1,2,1,2,3,3,2,2,1,NA
"760","024","30MonoWAV/30MonoT3.wav","positive","low",4,15,"GUILTY",13,1,29,2,4,4,1,"tender",1,1,1,2,1,3,3,1,1,2,1,4,NA
"761","024","30MonoWAV/30MonoF2.wav","negative","high",2,2,"SAD",14,1,30,3,1,2,2,"fear",4,1,5,4,2,1,3,2,1,1,2,2,NA
"762","024","30MonoWAV/30MonoT1.wav","positive","low",4,13,"ANGRY",15,1,31,1,3,3,1,"tender",1,1,1,2,1,4,2,1,1,3,1,2,NA
"763","025","30MonoWAV/30MonoT4.wav","positive","low",4,16,"SAD",0,0,0,4,4,3,1,"tender",1,1,1,5,1,2,1,1,1,2,1,3,NA
"764","025","30MonoWAV/30MonoH2.wav","positive","high",1,6,"GUILTY",1,0,1,5,4,3,1,"happy",1,1,1,5,1,2,2,1,1,1,1,4,NA
"765","025","30MonoWAV/30MonoS1.wav","negative","low",3,9,"ASHAMED",2,0,2,3,3,2,1,"sad",1,1,1,3,1,1,1,2,2,2,1,1,NA
"766","025","30MonoWAV/30MonoT1.wav","positive","low",4,13,"GUILTY",3,0,3,3,3,3,1,"tender",1,1,1,2,1,3,1,2,1,2,1,2,NA
"767","025","30MonoWAV/30MonoT3.wav","positive","low",4,15,"SAD",4,0,4,2,2,3,2,"tender",2,1,2,3,1,2,1,2,1,2,2,1,NA
"768","025","30MonoWAV/30MonoH3.wav","positive","high",1,7,"HAPPY",5,0,5,5,3,2,4,"happy",2,1,1,5,1,4,3,1,1,1,1,5,NA
"769","025","30MonoWAV/30MonoF4.wav","negative","high",2,4,"SCARED",6,0,6,4,1,1,5,"fear",4,2,5,4,3,1,2,1,2,1,1,2,NA
"770","025","30MonoWAV/30MonoF2.wav","negative","high",2,2,"ANGRY",7,0,7,5,1,1,1,"fear",5,1,5,5,1,1,1,1,1,1,1,1,NA
"771","025","30MonoWAV/30MonoF3.wav","negative","high",2,3,"ASHAMED",8,0,8,4,3,2,1,"fear",2,1,2,4,1,1,4,2,1,1,2,4,NA
"772","025","30MonoWAV/30MonoH1.wav","positive","high",1,5,"ANGRY",9,0,9,5,5,5,1,"happy",1,1,1,4,1,4,5,1,1,3,1,3,NA
"773","025","30MonoWAV/30MonoF1.wav","negative","high",2,1,"GUILTY",10,0,10,4,1,1,2,"fear",5,2,4,5,1,1,3,1,2,1,1,3,NA
"774","025","30MonoWAV/30MonoS3.wav","negative","low",3,11,"FRUSTRATED",11,0,11,2,1,1,2,"sad",4,1,3,2,2,1,1,4,2,1,2,1,NA
"775","025","30MonoWAV/30MonoH4.wav","positive","high",1,8,"SCARED",12,0,12,5,5,3,1,"happy",1,1,1,5,1,5,5,1,1,1,1,4,NA
"776","025","30MonoWAV/30MonoS2.wav","negative","low",3,10,"ANXIOUS",13,0,13,1,1,1,2,"sad",2,3,1,1,1,1,2,4,4,3,3,1,NA
"777","025","30MonoWAV/30MonoT2.wav","positive","low",4,14,"FRUSTRATED",14,0,14,4,3,5,1,"tender",1,1,1,3,1,5,2,3,1,4,1,1,NA
"778","025","30MonoWAV/30MonoS4.wav","negative","low",3,12,"GUILTY",15,0,15,1,1,2,3,"sad",2,2,2,1,1,1,1,4,3,4,1,1,NA
"779","025","30MonoWAV/30MonoS2.wav","negative","low",3,10,"SCARED",0,1,16,1,1,1,1,"sad",1,3,1,1,1,1,1,4,4,3,2,1,NA
"780","025","30MonoWAV/30MonoS3.wav","negative","low",3,11,"EXCITED",1,1,17,1,2,1,1,"sad",4,2,2,4,1,1,1,3,4,3,1,1,NA
"781","025","30MonoWAV/30MonoT1.wav","positive","low",4,13,"GUILTY",2,1,18,2,3,3,1,"tender",1,1,1,1,1,4,1,1,1,3,1,2,NA
"782","025","30MonoWAV/30MonoF3.wav","negative","high",2,3,"GUILTY",3,1,19,3,1,1,1,"fear",2,1,2,2,3,1,3,1,1,1,2,2,NA
"783","025","30MonoWAV/30MonoS1.wav","negative","low",3,9,"ANGRY",4,1,20,2,1,1,1,"sad",5,2,2,1,1,1,1,3,2,2,1,1,NA
"784","025","30MonoWAV/30MonoT4.wav","positive","low",4,16,"ANXIOUS",5,1,21,5,4,3,1,"tender",1,1,1,4,1,3,2,1,1,4,1,3,NA
"785","025","30MonoWAV/30MonoH3.wav","positive","high",1,7,"SAD",6,1,22,5,4,2,1,"happy",1,1,1,5,1,4,4,1,1,1,1,5,NA
